price_rise_pct,breadth_drawdown_points,breadth_cap,full_cagr,full_sharpe,full_max_drawdown,full_calmar,early_cagr,early_sharpe,early_max_drawdown,early_calmar,late_cagr,late_sharpe,late_max_drawdown,late_calmar,real_breadth_cagr,real_breadth_sharpe,real_breadth_max_drawdown,real_breadth_calmar,min_half_calmar,completed_trades,exposure,raw_signal_days
6.0,20.0,60.0,0.1648866386119543,0.9627780309947207,-0.349754490315454,0.4714353730333472,0.16367988472000405,0.9124948605004805,-0.349754490315454,0.4679850845442364,0.1668398544668439,1.0240915278181857,-0.22986796654908892,0.7258073274477538,0.17890122900168381,1.006400909391945,-0.349754490315454,0.5115051670682697,0.4679850845442364,19,0.6695147509269708,78
3.0,25.0,60.0,0.16914189885320963,0.9798327148619532,-0.36340776057920343,0.4654328201016658,0.16923551083613098,0.9357966916719735,-0.36340776057920343,0.46569041499389413,0.16986614618499107,1.0341483386402774,-0.22528731117351686,0.7539978408023155,0.18419760206754554,1.0262381511181933,-0.36340776057920343,0.5068620487739979,0.46569041499389413,19,0.667580203127519,73
2.0,25.0,50.0,0.16485494278433843,0.9224988610540408,-0.3634109456694651,0.45363229905100255,0.16830368891498448,0.9112989310788994,-0.3634109456694651,0.4631222337151687,0.1624034135951069,0.9388156909858245,-0.22986796654908892,0.7065073747908464,0.17792285412503928,0.9654639219873568,-0.3634109456694651,0.4895913462300233,0.4631222337151687,16,0.776398516846687,50
1.0,25.0,40.0,0.16524161381014513,0.9176196057362874,-0.36340447415474286,0.45470440118957606,0.1680067071005107,0.8973935843771379,-0.36340447415474286,0.4623132598773977,0.16343520019381041,0.9442376598958667,-0.22986796654908892,0.7109959802028718,0.17841336475075686,0.9592598566236473,-0.36340447415474286,0.4909498298438282,0.4623132598773977,16,0.7891342898597453,25
4.0,25.0,50.0,0.16510157367885836,0.9184696636639492,-0.3634048666377312,0.45431855441672936,0.16712196002169932,0.8971404915043177,-0.3634048666377312,0.45987815619513656,0.16399809689755274,0.945795854977432,-0.22986796654908903,0.7134447629201541,0.17823571238574476,0.9603488067680046,-0.3634048666377312,0.49046044439306663,0.45987815619513656,14,0.7841367080444946,26
3.0,25.0,50.0,0.1642714824292415,0.9185364176796219,-0.3634109456694651,0.4520267878190222,0.16710083401162934,0.9036068250106314,-0.3634109456694651,0.4598123309241582,0.16240335546261297,0.9388154100308981,-0.22986796654908903,0.7065071218956959,0.17718278527098286,0.9605609886865819,-0.3634109456694651,0.48755489448613576,0.4598123309241582,15,0.77849427696276,36
2.0,20.0,70.0,0.14590868182829242,0.9386318530197046,-0.3497585507350286,0.41716973472602953,0.16058188214192048,0.971607497092295,-0.3497585507350286,0.4591221052478992,0.13295816063966526,0.9111531288838683,-0.18949719933558906,0.7016365471671363,0.1573354801513649,0.9694912859715925,-0.3497585507350286,0.4498402678668454,0.4591221052478992,26,0.4576817668869902,213
4.0,25.0,60.0,0.16873320320003016,0.9740184076360733,-0.36340776057920343,0.46430820005357415,0.1651445921818413,0.9130692529927485,-0.36340776057920343,0.45443331182204794,0.1729575683996416,1.0464544520019263,-0.21779035616710984,0.7941470478469296,0.18367834656513904,1.019085852596843,-0.36340776057920343,0.5054331978832549,0.45443331182204794,18,0.6706432371433177,52
1.0,20.0,70.0,0.141969422384715,0.9067496454659106,-0.3497552719416943,0.40591074323643617,0.15866821709938073,0.9336862193238119,-0.3497552719416943,0.4536549691403405,0.1271453863893992,0.8877405228513133,-0.18949719933558917,0.6709618233683321,0.15103592406990196,0.9428733409438206,-0.3497552719416943,0.43183315931569516,0.4536549691403405,26,0.4949218120264388,260
1.0,25.0,50.0,0.16886299925554926,0.9568214233439746,-0.3634109456694651,0.46466129121255484,0.16362794216932652,0.8904395109800186,-0.3634109456694651,0.4502559543656449,0.17465971459905916,1.0347274695346356,-0.22978358847897762,0.7601052614557735,0.18300927361507613,1.0083409076830059,-0.3634109456694651,0.5035876761442662,0.4502559543656449,18,0.7443172658391101,64
