qqq_pct,stock_pct,tqqq_pct,years,n_windows,deployed_usd,avg_final_usd,avg_return_pct,median_final_usd,median_return_pct,worst_final_usd,best_final_usd,pct_losing_windows
20,75,5,2,5658,1200000,1923507,60.3,1686557,40.5,955757,4657092,4.0
20,80,0,2,5658,1200000,1876920,56.4,1652327,37.7,965822,4431021,5.1
25,0,75,2,5658,1200000,2562222,113.5,2094580,74.5,824423,9225289,2.4
25,5,70,2,5658,1200000,2515635,109.6,2071772,72.6,834488,8826439,2.3
25,10,65,2,5658,1200000,2469049,105.8,2048177,70.7,844553,8427589,2.2
25,15,60,2,5658,1200000,2422462,101.9,2024864,68.7,854618,8075207,2.2
25,20,55,2,5658,1200000,2375875,98.0,2002192,66.8,864683,7755353,2.2
25,25,50,2,5658,1200000,2329288,94.1,1976831,64.7,874748,7435500,2.2
25,30,45,2,5658,1200000,2282701,90.2,1958586,63.2,884813,7115646,2.2
25,35,40,2,5658,1200000,2236114,86.3,1927745,60.6,894877,6795793,2.1
25,40,35,2,5658,1200000,2189527,82.5,1892101,57.7,904942,6475939,2.1
25,45,30,2,5658,1200000,2142940,78.6,1860276,55.0,915007,6156086,2.0
25,50,25,2,5658,1200000,2096353,74.7,1829113,52.4,925072,5836232,2.2
25,55,20,2,5658,1200000,2049766,70.8,1794908,49.6,935137,5516379,2.3
25,60,15,2,5658,1200000,2003179,66.9,1756442,46.4,945202,5196526,2.5
25,65,10,2,5658,1200000,1956592,63.0,1718474,43.2,955267,4876672,3.0
25,70,5,2,5658,1200000,1910005,59.2,1681450,40.1,965331,4556819,3.6
25,75,0,2,5658,1200000,1863418,55.3,1646075,37.2,975396,4318562,4.4
30,0,70,2,5658,1200000,2502133,108.5,2061125,71.8,844063,8788988,2.3
30,5,65,2,5658,1200000,2455546,104.6,2036675,69.7,854128,8390138,2.2
30,10,60,2,5658,1200000,2408960,100.7,2014056,67.8,864192,7991288,2.1
30,15,55,2,5658,1200000,2362373,96.9,1991327,65.9,874257,7655080,2.1
30,20,50,2,5658,1200000,2315786,93.0,1967061,63.9,884322,7335227,2.1
30,25,45,2,5658,1200000,2269199,89.1,1942844,61.9,894387,7015373,2.1
30,30,40,2,5658,1200000,2222612,85.2,1922159,60.2,904452,6695520,2.0
30,35,35,2,5658,1200000,2176025,81.3,1887504,57.3,914517,6375666,2.0
30,40,30,2,5658,1200000,2129438,77.5,1852690,54.4,924582,6055813,1.9
30,45,25,2,5658,1200000,2082851,73.6,1820591,51.7,934647,5735959,1.9
30,50,20,2,5658,1200000,2036264,69.7,1788859,49.1,944711,5416106,2.1
30,55,15,2,5658,1200000,1989677,65.8,1751324,45.9,954776,5096252,2.3
30,60,10,2,5658,1200000,1943090,61.9,1714556,42.9,964841,4776399,2.6
30,65,5,2,5658,1200000,1896503,58.0,1676078,39.7,974906,4456545,3.1
30,70,0,2,5658,1200000,1849916,54.2,1641378,36.8,984971,4206103,3.8
35,0,65,2,5658,1200000,2442044,103.5,2025736,68.8,863702,8352688,2.2
35,5,60,2,5658,1200000,2395457,99.6,2001432,66.8,873767,7953838,2.1
35,10,55,2,5658,1200000,2348871,95.7,1977412,64.8,883832,7554988,2.1
35,15,50,2,5658,1200000,2302284,91.9,1956948,63.1,893897,7234954,2.1
35,20,45,2,5658,1200000,2255697,88.0,1930537,60.9,903962,6915100,2.0
35,25,40,2,5658,1200000,2209110,84.1,1908884,59.1,914026,6595247,2.0
35,30,35,2,5658,1200000,2162523,80.2,1883928,57.0,924091,6275393,1.9
35,35,30,2,5658,1200000,2115936,76.3,1847479,54.0,934156,5955540,1.8
35,40,25,2,5658,1200000,2069349,72.4,1814911,51.2,944221,5635686,1.8
35,45,20,2,5658,1200000,2022762,68.6,1782620,48.6,954286,5315833,1.8
35,50,15,2,5658,1200000,1976175,64.7,1749229,45.8,964351,4995979,2.0
35,55,10,2,5658,1200000,1929588,60.8,1708996,42.4,974416,4676126,2.3
35,60,5,2,5658,1200000,1883001,56.9,1671174,39.3,984480,4356272,2.7
35,65,0,2,5658,1200000,1836414,53.0,1636898,36.4,994545,4093644,3.3
40,0,60,2,5658,1200000,2381955,98.5,1989353,65.8,883341,7916387,2.1
40,5,55,2,5658,1200000,2335368,94.6,1967833,64.0,893406,7517537,2.0
40,10,50,2,5658,1200000,2288782,90.7,1943884,62.0,903471,7134680,2.0
40,15,45,2,5658,1200000,2242195,86.8,1922391,60.2,913536,6814827,1.9
40,20,40,2,5658,1200000,2195608,83.0,1896292,58.0,923601,6494973,1.9
40,25,35,2,5658,1200000,2149021,79.1,1875986,56.3,933666,6175120,1.8
40,30,30,2,5658,1200000,2102434,75.2,1844619,53.7,943731,5855267,1.8
40,35,25,2,5658,1200000,2055847,71.3,1808689,50.7,953795,5535413,1.7
40,40,20,2,5658,1200000,2009260,67.4,1775864,48.0,963860,5215560,1.7
40,45,15,2,5658,1200000,1962673,63.6,1744014,45.3,973925,4895706,1.7
40,50,10,2,5658,1200000,1916086,59.7,1705194,42.1,983990,4575853,2.0
40,55,5,2,5658,1200000,1869499,55.8,1666812,38.9,994055,4255999,2.2
40,60,0,2,5658,1200000,1822912,51.9,1630933,35.9,1004120,3981185,2.7
45,0,55,2,5658,1200000,2321866,93.5,1958442,63.2,902981,7480087,2.0
45,5,50,2,5658,1200000,2275279,89.6,1932736,61.1,913046,7081237,2.0
45,10,45,2,5658,1200000,2228693,85.7,1910311,59.2,923111,6714554,1.9
45,15,40,2,5658,1200000,2182106,81.8,1887763,57.3,933175,6394700,1.9
45,20,35,2,5658,1200000,2135519,78.0,1863673,55.3,943240,6074847,1.8
45,25,30,2,5658,1200000,2088932,74.1,1839640,53.3,953305,5754993,1.7
45,30,25,2,5658,1200000,2042345,70.2,1804267,50.4,963370,5435140,1.7
45,35,20,2,5658,1200000,1995758,66.3,1771101,47.6,973435,5115286,1.6
45,40,15,2,5658,1200000,1949171,62.4,1739026,44.9,983500,4795433,1.6
45,45,10,2,5658,1200000,1902584,58.5,1701772,41.8,993565,4475580,1.7
45,50,5,2,5658,1200000,1855997,54.7,1661670,38.5,1003629,4155726,1.9
45,55,0,2,5658,1200000,1809410,50.8,1625616,35.5,1013694,3868725,2.2
50,0,50,2,5658,1200000,2261777,88.5,1921907,60.2,922620,7043786,2.0
50,5,45,2,5658,1200000,2215190,84.6,1895684,58.0,932685,6644936,1.9
50,10,40,2,5658,1200000,2168604,80.7,1877320,56.4,942750,6294427,1.8
50,15,35,2,5658,1200000,2122017,76.8,1851642,54.3,952815,5974574,1.8
50,20,30,2,5658,1200000,2075430,73.0,1829625,52.5,962880,5654720,1.6
50,25,25,2,5658,1200000,2028843,69.1,1801422,50.1,972944,5334867,1.6
50,30,20,2,5658,1200000,1982256,65.2,1764830,47.1,983009,5015013,1.5
50,35,15,2,5658,1200000,1935669,61.3,1732368,44.4,993074,4695160,1.5
50,40,10,2,5658,1200000,1889082,57.4,1698673,41.6,1003139,4375306,1.5
50,45,5,2,5658,1200000,1842495,53.5,1657836,38.2,1013204,4055453,1.6
50,50,0,2,5658,1200000,1795908,49.7,1620621,35.1,1023269,3756266,1.9
55,0,45,2,5658,1200000,2201688,83.5,1887798,57.3,942259,6607486,1.9
55,5,40,2,5658,1200000,2155101,79.6,1861981,55.2,952324,6208636,1.8
55,10,35,2,5658,1200000,2108515,75.7,1842929,53.6,962389,5874301,1.7
55,15,30,2,5658,1200000,2061928,71.8,1819137,51.6,972454,5554447,1.6
55,20,25,2,5658,1200000,2015341,67.9,1793722,49.5,982519,5234594,1.5
55,25,20,2,5658,1200000,1968754,64.1,1761060,46.8,992584,4914740,1.4
55,30,15,2,5658,1200000,1922167,60.2,1724962,43.7,1002649,4594887,1.4
55,35,10,2,5658,1200000,1875580,56.3,1692918,41.1,1012714,4275033,1.4
55,40,5,2,5658,1200000,1828993,52.4,1653580,37.8,1022778,3955180,1.3
55,45,0,2,5658,1200000,1782406,48.5,1614399,34.5,1032843,3643807,1.5
60,0,40,2,5658,1200000,2141599,78.5,1851921,54.3,961899,6171185,1.7
60,5,35,2,5658,1200000,2095012,74.6,1828859,52.4,971964,5774028,1.7
60,10,30,2,5658,1200000,2048426,70.7,1808512,50.7,982029,5454174,1.6
60,15,25,2,5658,1200000,2001839,66.8,1784648,48.7,992093,5134321,1.4
60,20,20,2,5658,1200000,1955252,62.9,1756496,46.4,1002158,4814467,1.3
60,25,15,2,5658,1200000,1908665,59.1,1720079,43.3,1012223,4494614,1.3
60,30,10,2,5658,1200000,1862078,55.2,1687594,40.6,1022288,4174760,1.2
60,35,5,2,5658,1200000,1815491,51.3,1651108,37.6,1032353,3854907,1.1
60,40,0,2,5658,1200000,1768904,47.4,1609849,34.2,1042418,3535053,1.2
65,0,35,2,5658,1200000,2081510,73.5,1818728,51.6,981538,5734885,1.6
65,5,30,2,5658,1200000,2034923,69.6,1796990,49.7,991603,5353901,1.6
65,10,25,2,5658,1200000,1988336,65.7,1773021,47.8,1001668,5034047,1.4
65,15,20,2,5658,1200000,1941750,61.8,1747002,45.6,1011733,4714194,1.3
65,20,15,2,5658,1200000,1895163,57.9,1718533,43.2,1021798,4394341,1.2
65,25,10,2,5658,1200000,1848576,54.0,1680658,40.1,1031863,4074487,1.1
65,30,5,2,5658,1200000,1801989,50.2,1646599,37.2,1041927,3754634,1.0
65,35,0,2,5658,1200000,1755402,46.3,1606656,33.9,1051992,3434780,0.9
70,0,30,2,5658,1200000,2021421,68.5,1785045,48.8,1001178,5298584,1.4
70,5,25,2,5658,1200000,1974834,64.6,1764305,47.0,1011242,4933774,1.3
70,10,20,2,5658,1200000,1928247,60.7,1735437,44.6,1021307,4613921,1.3
70,15,15,2,5658,1200000,1881661,56.8,1709520,42.5,1031372,4294067,1.1
70,20,10,2,5658,1200000,1835074,52.9,1678360,39.9,1041437,3974214,1.0
70,25,5,2,5658,1200000,1788487,49.0,1643040,36.9,1051502,3654360,0.9
70,30,0,2,5658,1200000,1741900,45.2,1602067,33.5,1061567,3334507,0.8
75,0,25,2,5658,1200000,1961332,63.4,1750830,45.9,1020817,4862284,1.2
75,5,20,2,5658,1200000,1914745,59.6,1728486,44.0,1030882,4513648,1.2
75,10,15,2,5658,1200000,1868158,55.7,1699070,41.6,1040947,4193794,1.0
75,15,10,2,5658,1200000,1821572,51.8,1672025,39.3,1051011,3873941,0.8
75,20,5,2,5658,1200000,1774985,47.9,1637020,36.4,1061076,3554087,0.7
75,25,0,2,5658,1200000,1728398,44.0,1599619,33.3,1071141,3234234,0.6
80,0,20,2,5658,1200000,1901243,58.4,1715017,42.9,1039783,4425983,1.1
80,5,15,2,5658,1200000,1854656,54.6,1689779,40.8,1050521,4093521,0.9
80,10,10,2,5658,1200000,1808069,50.7,1662251,38.5,1060586,3773668,0.8
80,15,5,2,5658,1200000,1761483,46.8,1634070,36.2,1070651,3453814,0.6
80,20,0,2,5658,1200000,1714896,42.9,1594663,32.9,1080716,3133961,0.5
85,0,15,2,5658,1200000,1841154,53.4,1679398,39.9,1055823,3993248,0.9
85,5,10,2,5658,1200000,1794567,49.5,1651849,37.7,1070160,3673395,0.7
85,10,5,2,5658,1200000,1747980,45.7,1625721,35.5,1080225,3353541,0.6
85,15,0,2,5658,1200000,1701394,41.8,1590090,32.5,1090290,3033688,0.4
90,0,10,2,5658,1200000,1781065,48.4,1642771,36.9,1071864,3573121,0.6
90,5,5,2,5658,1200000,1734478,44.5,1616956,34.7,1089800,3253268,0.5
90,10,0,2,5658,1200000,1687891,40.7,1586328,32.2,1099865,2936032,0.3
95,0,5,2,5658,1200000,1720976,43.4,1607265,33.9,1087905,3152995,0.5
95,5,0,2,5658,1200000,1674389,39.5,1575902,31.3,1107509,2858150,0.3
100,0,0,2,5658,1200000,1660887,38.4,1568352,30.7,1103945,2780269,0.3
0,0,100,3,5406,1400000,4721401,237.2,3866556,176.2,932514,19908080,1.4
0,5,95,3,5406,1400000,4620746,230.1,3784504,170.3,945464,19199425,1.3
0,10,90,3,5406,1400000,4520091,222.9,3711380,165.1,958414,18490770,1.3
0,15,85,3,5406,1400000,4419436,215.7,3635143,159.7,971364,17782116,1.3
0,20,80,3,5406,1400000,4318781,208.5,3564345,154.6,984314,17073461,1.3
0,25,75,3,5406,1400000,4218126,201.3,3495189,149.7,997264,16364807,1.2
0,30,70,3,5406,1400000,4117471,194.1,3424716,144.6,1010213,15656152,1.2
0,35,65,3,5406,1400000,4016816,186.9,3345817,139.0,1023163,14947498,1.1
0,40,60,3,5406,1400000,3916161,179.7,3270420,133.6,1036113,14238843,1.1
0,45,55,3,5406,1400000,3815506,172.5,3190805,127.9,1049063,13530189,1.0
0,50,50,3,5406,1400000,3714851,165.3,3106179,121.9,1062013,12821534,0.9
0,55,45,3,5406,1400000,3614196,158.2,3023245,115.9,1074963,12112880,0.9
0,60,40,3,5406,1400000,3513541,151.0,2939853,110.0,1087913,11404225,0.9
0,65,35,3,5406,1400000,3412887,143.8,2857403,104.1,1100863,10695571,0.9
0,70,30,3,5406,1400000,3312232,136.6,2775682,98.3,1113813,10115451,0.9
0,75,25,3,5406,1400000,3211577,129.4,2694427,92.5,1126763,9574475,0.9
0,80,20,3,5406,1400000,3110922,122.2,2614392,86.7,1139713,9033499,0.9
0,85,15,3,5406,1400000,3010267,115.0,2533713,81.0,1152663,8492523,1.0
0,90,10,3,5406,1400000,2909612,107.8,2447842,74.8,1165613,7951547,1.0
0,95,5,3,5406,1400000,2808957,100.6,2361014,68.6,1178563,7622744,1.0
0,100,0,3,5406,1400000,2708302,93.5,2276955,62.6,1180899,7364208,1.5
5,0,95,3,5406,1400000,4595707,228.3,3780845,170.1,954686,19101942,1.3
5,5,90,3,5406,1400000,4495052,221.1,3698222,164.2,967636,18393288,1.3
5,10,85,3,5406,1400000,4394397,213.9,3625202,158.9,980586,17684633,1.3
5,15,80,3,5406,1400000,4293742,206.7,3546146,153.3,993536,16975979,1.3
5,20,75,3,5406,1400000,4193087,199.5,3478889,148.5,1006486,16267324,1.2
5,25,70,3,5406,1400000,4092432,192.3,3411739,143.7,1019436,15558670,1.1
5,30,65,3,5406,1400000,3991777,185.1,3333264,138.1,1032386,14850015,1.1
5,35,60,3,5406,1400000,3891122,177.9,3253732,132.4,1045336,14141360,1.1
5,40,55,3,5406,1400000,3790467,170.7,3179399,127.1,1058286,13432706,1.0
5,45,50,3,5406,1400000,3689812,163.6,3100688,121.5,1071236,12724051,0.9
5,50,45,3,5406,1400000,3589157,156.4,3017412,115.5,1084186,12015397,0.9
5,55,40,3,5406,1400000,3488502,149.2,2931278,109.4,1097136,11306742,0.8
5,60,35,3,5406,1400000,3387847,142.0,2846715,103.3,1110086,10598088,0.8
5,65,30,3,5406,1400000,3287192,134.8,2769554,97.8,1123035,9947713,0.9
5,70,25,3,5406,1400000,3186538,127.6,2683948,91.7,1135985,9406737,0.9
5,75,20,3,5406,1400000,3085883,120.4,2604878,86.1,1148935,8865761,0.9
5,80,15,3,5406,1400000,2985228,113.2,2524708,80.3,1161885,8324785,0.9
5,85,10,3,5406,1400000,2884573,106.0,2436332,74.0,1174835,7783809,0.9
5,90,5,3,5406,1400000,2783918,98.9,2354913,68.2,1187785,7410017,0.9
5,95,0,3,5406,1400000,2683263,91.7,2269902,62.1,1197755,7151480,1.1
10,0,90,3,5406,1400000,4470013,219.3,3691305,163.7,976858,18295805,1.3
10,5,85,3,5406,1400000,4369358,212.1,3611486,158.0,989808,17587150,1.2
10,10,80,3,5406,1400000,4268703,204.9,3533338,152.4,1002758,16878496,1.2
10,15,75,3,5406,1400000,4168048,197.7,3461356,147.2,1015708,16169841,1.2
10,20,70,3,5406,1400000,4067393,190.5,3394069,142.4,1028658,15461187,1.1
10,25,65,3,5406,1400000,3966738,183.3,3323083,137.4,1041608,14752532,1.1
10,30,60,3,5406,1400000,3866083,176.1,3244013,131.7,1054558,14043878,1.0
10,35,55,3,5406,1400000,3765428,169.0,3167911,126.3,1067508,13335223,1.0
10,40,50,3,5406,1400000,3664773,161.8,3090035,120.7,1080458,12626569,1.0
10,45,45,3,5406,1400000,3564118,154.6,3006596,114.8,1093408,11917914,0.9
10,50,40,3,5406,1400000,3463463,147.4,2926787,109.1,1106358,11209260,0.8
10,55,35,3,5406,1400000,3362808,140.2,2839463,102.8,1119308,10500605,0.8
10,60,30,3,5406,1400000,3262153,133.0,2759589,97.1,1132258,9791950,0.8
10,65,25,3,5406,1400000,3161498,125.8,2675707,91.1,1145208,9239000,0.8
10,70,20,3,5406,1400000,3060843,118.6,2595252,85.4,1158158,8698024,0.8
10,75,15,3,5406,1400000,2960188,111.4,2515068,79.6,1171108,8157048,0.8
10,80,10,3,5406,1400000,2859534,104.3,2426146,73.3,1184058,7616072,0.9
10,85,5,3,5406,1400000,2758879,97.1,2347553,67.7,1197008,7197289,0.9
10,90,0,3,5406,1400000,2658224,89.9,2261890,61.6,1209958,6938753,1.0
15,0,85,3,5406,1400000,4344318,210.3,3603166,157.4,999030,17489667,1.2
15,5,80,3,5406,1400000,4243664,203.1,3523543,151.7,1011980,16781013,1.2
15,10,75,3,5406,1400000,4143009,195.9,3445025,146.1,1024930,16072358,1.2
15,15,70,3,5406,1400000,4042354,188.7,3372812,140.9,1037880,15363704,1.1
15,20,65,3,5406,1400000,3941699,181.5,3307690,136.3,1050830,14655049,1.1
15,25,60,3,5406,1400000,3841044,174.4,3233103,130.9,1063780,13946395,1.0
15,30,55,3,5406,1400000,3740389,167.2,3154405,125.3,1076730,13237740,1.0
15,35,50,3,5406,1400000,3639734,160.0,3080494,120.0,1089680,12529086,0.9
15,40,45,3,5406,1400000,3539079,152.8,2999606,114.3,1102630,11820431,0.9
15,45,40,3,5406,1400000,3438424,145.6,2918962,108.5,1115580,11111777,0.8
15,50,35,3,5406,1400000,3337769,138.4,2828071,102.0,1128530,10403122,0.8
15,55,30,3,5406,1400000,3237114,131.2,2748203,96.3,1141480,9694468,0.8
15,60,25,3,5406,1400000,3136459,124.0,2668659,90.6,1154430,9071262,0.8
15,65,20,3,5406,1400000,3035804,116.8,2587049,84.8,1167380,8530286,0.8
15,70,15,3,5406,1400000,2935149,109.7,2505602,79.0,1180330,7989310,0.8
15,75,10,3,5406,1400000,2834494,102.5,2418953,72.8,1193280,7448334,0.8
15,80,5,3,5406,1400000,2733839,95.3,2338396,67.0,1206230,6984561,0.9
15,85,0,3,5406,1400000,2633185,88.1,2251804,60.8,1219180,6726025,0.9
20,0,80,3,5406,1400000,4218624,201.3,3516256,151.2,1021202,16683530,1.2
20,5,75,3,5406,1400000,4117969,194.1,3436304,145.5,1034152,15974875,1.2
20,10,70,3,5406,1400000,4017315,187.0,3357282,139.8,1047102,15266221,1.1
20,15,65,3,5406,1400000,3916660,179.8,3287961,134.9,1060052,14557566,1.0
20,20,60,3,5406,1400000,3816005,172.6,3217772,129.8,1073002,13848912,1.0
20,25,55,3,5406,1400000,3715350,165.4,3144143,124.6,1085952,13140257,0.9
20,30,50,3,5406,1400000,3614695,158.2,3066978,119.1,1098902,12431603,0.9
20,35,45,3,5406,1400000,3514040,151.0,2989333,113.5,1111852,11722948,0.9
20,40,40,3,5406,1400000,3413385,143.8,2906959,107.6,1124802,11014294,0.8
20,45,35,3,5406,1400000,3312730,136.6,2825468,101.8,1137752,10305639,0.8
20,50,30,3,5406,1400000,3212075,129.4,2740321,95.7,1150702,9596985,0.8
20,55,25,3,5406,1400000,3111420,122.2,2660527,90.0,1163652,8903524,0.7
20,60,20,3,5406,1400000,3010765,115.1,2578394,84.2,1176602,8362548,0.8
20,65,15,3,5406,1400000,2910110,107.9,2496131,78.3,1189552,7821572,0.7
20,70,10,3,5406,1400000,2809455,100.7,2411810,72.3,1202502,7280596,0.8
20,75,5,3,5406,1400000,2708800,93.5,2330307,66.5,1215452,6771833,0.8
20,80,0,3,5406,1400000,2608145,86.3,2244663,60.3,1228402,6513297,0.9
25,0,75,3,5406,1400000,4092930,192.4,3426970,144.8,1043374,15877393,1.2
25,5,70,3,5406,1400000,3992275,185.2,3346258,139.0,1056324,15168738,1.1
25,10,65,3,5406,1400000,3891620,178.0,3270564,133.6,1069274,14460084,1.0
25,15,60,3,5406,1400000,3790965,170.8,3200011,128.6,1082224,13751429,1.0
25,20,55,3,5406,1400000,3690311,163.6,3129046,123.5,1095174,13042774,1.0
25,25,50,3,5406,1400000,3589656,156.4,3054816,118.2,1108124,12334120,0.9
25,30,45,3,5406,1400000,3489001,149.2,2981539,113.0,1121074,11625465,0.9
25,35,40,3,5406,1400000,3388346,142.0,2898356,107.0,1134024,10916811,0.8
25,40,35,3,5406,1400000,3287691,134.8,2818307,101.3,1146974,10208156,0.7
25,45,30,3,5406,1400000,3187036,127.6,2730399,95.0,1159924,9499502,0.7
25,50,25,3,5406,1400000,3086381,120.5,2651537,89.4,1172874,8790847,0.7
25,55,20,3,5406,1400000,2985726,113.3,2567497,83.4,1185824,8194811,0.7
25,60,15,3,5406,1400000,2885071,106.1,2488525,77.8,1198774,7653835,0.7
25,65,10,3,5406,1400000,2784416,98.9,2402419,71.6,1211724,7112859,0.7
25,70,5,3,5406,1400000,2683761,91.7,2322701,65.9,1224674,6571883,0.7
25,75,0,3,5406,1400000,2583106,84.5,2238443,59.9,1237624,6300569,0.8
30,0,70,3,5406,1400000,3967236,183.4,3339931,138.6,1065546,15071255,1.1
30,5,65,3,5406,1400000,3866581,176.2,3257848,132.7,1078496,14362601,1.0
30,10,60,3,5406,1400000,3765926,169.0,3183794,127.4,1091446,13653946,1.0
30,15,55,3,5406,1400000,3665271,161.8,3113653,122.4,1104396,12945292,0.9
30,20,50,3,5406,1400000,3564616,154.6,3042146,117.3,1117346,12236637,0.9
30,25,45,3,5406,1400000,3463962,147.4,2964710,111.8,1130296,11527983,0.9
30,30,40,3,5406,1400000,3363307,140.2,2889870,106.4,1143246,10819328,0.8
30,35,35,3,5406,1400000,3262652,133.0,2808641,100.6,1156196,10110674,0.7
30,40,30,3,5406,1400000,3161997,125.9,2725699,94.7,1169146,9402019,0.7
30,45,25,3,5406,1400000,3061342,118.7,2641096,88.6,1182096,8693364,0.7
30,50,20,3,5406,1400000,2960687,111.5,2562140,83.0,1195046,8027073,0.7
30,55,15,3,5406,1400000,2860032,104.3,2480110,77.2,1207996,7486097,0.6
30,60,10,3,5406,1400000,2759377,97.1,2394823,71.1,1220946,6945121,0.6
30,65,5,3,5406,1400000,2658722,89.9,2313234,65.2,1233896,6404145,0.6
30,70,0,3,5406,1400000,2558067,82.7,2231766,59.4,1246846,6087842,0.6
35,0,65,3,5406,1400000,3841542,174.4,3250394,132.2,1087718,14265118,1.0
35,5,60,3,5406,1400000,3740887,167.2,3170282,126.4,1100668,13556463,0.9
35,10,55,3,5406,1400000,3640232,160.0,3098811,121.3,1113618,12847809,0.8
35,15,50,3,5406,1400000,3539577,152.8,3025238,116.1,1126568,12139154,0.8
35,20,45,3,5406,1400000,3438922,145.6,2953543,111.0,1139518,11430500,0.7
35,25,40,3,5406,1400000,3338267,138.4,2876164,105.4,1152468,10721845,0.7
35,30,35,3,5406,1400000,3237612,131.3,2799551,100.0,1165418,10013191,0.6
35,35,30,3,5406,1400000,3136958,124.1,2718907,94.2,1178368,9304536,0.6
35,40,25,3,5406,1400000,3036303,116.9,2630671,87.9,1191318,8595882,0.6
35,45,20,3,5406,1400000,2935648,109.7,2552596,82.3,1204268,7887227,0.6
35,50,15,3,5406,1400000,2834993,102.5,2468699,76.3,1217218,7318360,0.6
35,55,10,3,5406,1400000,2734338,95.3,2386132,70.4,1230168,6777384,0.6
35,60,5,3,5406,1400000,2633683,88.1,2304482,64.6,1243118,6236408,0.6
35,65,0,3,5406,1400000,2533028,80.9,2223816,58.8,1256068,5875114,0.6
40,0,60,3,5406,1400000,3715848,165.4,3163740,126.0,1109890,13458980,0.9
40,5,55,3,5406,1400000,3615193,158.2,3081369,120.1,1122840,12750326,0.8
40,10,50,3,5406,1400000,3514538,151.0,3009968,115.0,1135790,12041671,0.8
40,15,45,3,5406,1400000,3413883,143.8,2936887,109.8,1148740,11333017,0.7
40,20,40,3,5406,1400000,3313228,136.7,2865525,104.7,1161690,10624362,0.7
40,25,35,3,5406,1400000,3212573,129.5,2785690,99.0,1174640,9915708,0.6
40,30,30,3,5406,1400000,3111918,122.3,2708135,93.4,1187590,9207053,0.6
40,35,25,3,5406,1400000,3011263,115.1,2626385,87.6,1200540,8498399,0.6
40,40,20,3,5406,1400000,2910608,107.9,2541367,81.5,1213490,7789744,0.5
40,45,15,3,5406,1400000,2809954,100.7,2460471,75.7,1226440,7150622,0.5
40,50,10,3,5406,1400000,2709299,93.5,2377744,69.8,1239390,6609646,0.5
40,55,5,3,5406,1400000,2608644,86.3,2294253,63.9,1252340,6068670,0.5
40,60,0,3,5406,1400000,2507989,79.1,2216190,58.3,1265290,5662386,0.5
45,0,55,3,5406,1400000,3590154,156.4,3074620,119.6,1132062,12652843,0.8
45,5,50,3,5406,1400000,3489499,149.2,2993241,113.8,1145012,11944188,0.7
45,10,45,3,5406,1400000,3388844,142.1,2922467,108.7,1157962,11235534,0.6
45,15,40,3,5406,1400000,3288189,134.9,2852431,103.7,1170912,10526879,0.6
45,20,35,3,5406,1400000,3187534,127.7,2774082,98.1,1183862,9818225,0.5
45,25,30,3,5406,1400000,3086879,120.5,2699121,92.8,1196812,9109570,0.5
45,30,25,3,5406,1400000,2986224,113.3,2617451,87.0,1209762,8400916,0.5
45,35,20,3,5406,1400000,2885569,106.1,2529643,80.7,1222712,7692261,0.4
45,40,15,3,5406,1400000,2784914,98.9,2452402,75.2,1235662,6983607,0.4
45,45,10,3,5406,1400000,2684259,91.7,2370635,69.3,1248612,6441908,0.4
45,50,5,3,5406,1400000,2583605,84.5,2287835,63.4,1261562,5900932,0.4
45,55,0,3,5406,1400000,2482950,77.4,2207724,57.7,1274512,5449658,0.4
50,0,50,3,5406,1400000,3464460,147.5,2984628,113.2,1154234,11846706,0.7
50,5,45,3,5406,1400000,3363805,140.3,2905692,107.5,1167184,11138051,0.6
50,10,40,3,5406,1400000,3263150,133.1,2833596,102.4,1180134,10429397,0.6
50,15,35,3,5406,1400000,3162495,125.9,2763128,97.4,1193084,9720742,0.5
50,20,30,3,5406,1400000,3061840,118.7,2682106,91.6,1206034,9012088,0.5
50,25,25,3,5406,1400000,2961185,111.5,2610166,86.4,1218984,8303433,0.4
50,30,20,3,5406,1400000,2860530,104.3,2521650,80.1,1231934,7594778,0.4
50,35,15,3,5406,1400000,2759875,97.1,2439532,74.3,1244884,6886124,0.4
50,40,10,3,5406,1400000,2659220,89.9,2358499,68.5,1257834,6274171,0.3
50,45,5,3,5406,1400000,2558565,82.8,2281767,63.0,1270784,5733195,0.3
50,50,0,3,5406,1400000,2457910,75.6,2197650,57.0,1283734,5236931,0.3
55,0,45,3,5406,1400000,3338766,138.5,2894844,106.8,1176406,11040568,0.6
55,5,40,3,5406,1400000,3238111,131.3,2817942,101.3,1189356,10331914,0.6
55,10,35,3,5406,1400000,3137456,124.1,2747031,96.2,1202306,9623259,0.5
55,15,30,3,5406,1400000,3036801,116.9,2671947,90.9,1215256,8914605,0.4
55,20,25,3,5406,1400000,2936146,109.7,2594968,85.4,1228206,8205950,0.4
